muni_id,uf_sigla,muni_nm,idhm,lat,lon
4218756,SC,TUNÁPOLIS,0.752,-26.969,-53.639
4218806,SC,TURVO,0.74,-28.926,-49.679
4218855,SC,UNIÃO DO OESTE,0.705,-26.761,-52.855
4218905,SC,URUBICI,0.694,-28.015,-49.592
4218954,SC,URUPEMA,0.699,-27.953,-49.873
4219002,SC,URUSSANGA,0.772,-28.518,-49.321
4219150,SC,VARGEM,0.629,-27.489,-50.975
4219176,SC,VARGEM BONITA,0.718,-27.007,-51.74
4219101,SC,VARGEÃO,0.686,-26.864,-52.155
4219200,SC,VIDAL RAMOS,0.7,-27.392,-49.356
4219309,SC,VIDEIRA,0.764,-27.008,-51.152
4219358,SC,VITOR MEIRELES,0.673,-26.881,-49.833
4219408,SC,WITMARSUM,0.71,-26.926,-49.796
4219507,SC,XANXERÊ,0.775,-26.877,-52.404
4219606,SC,XAVANTINA,0.749,-27.069,-52.342
4219705,SC,XAXIM,0.752,-26.962,-52.535
4219853,SC,ZORTÉA,0.761,-27.451,-51.555
4200408,SC,ÁGUA DOCE,0.698,-26.998,-51.556
4200507,SC,ÁGUAS DE CHAPECÓ,0.713,-27.07,-52.987
4200556,SC,ÁGUAS FRIAS,0.745,-26.88,-52.859
4200606,SC,ÁGUAS MORNAS,0.723,-27.694,-48.824
2800100,SE,AMPARO DE SÃO FRANCISCO,0.611,-10.134,-36.93
2800209,SE,AQUIDABÃ,0.578,-10.281,-37.019
2800308,SE,ARACAJU,0.77,-10.911,-37.072
2800407,SE,ARAUÁ,0.595,-11.262,-37.62
2800506,SE,AREIA BRANCA,0.579,-10.758,-37.315
2800605,SE,BARRA DOS COQUEIROS,0.649,-10.909,-37.039
2800670,SE,BOQUIM,0.604,-11.147,-37.621
2800704,SE,BREJO GRANDE,0.54,-10.429,-36.466
2801009,SE,CAMPO DO BRITO,0.621,-10.733,-37.493
2801108,SE,CANHOBA,0.569,-10.138,-36.985
2801207,SE,CANINDÉ DE SÃO FRANCISCO,0.567,-9.642,-37.788
2801306,SE,CAPELA,0.615,-10.503,-37.053
2801405,SE,CARIRA,0.588,-10.361,-37.701
2801504,SE,CARMÓPOLIS,0.643,-10.648,-36.989
2801603,SE,CEDRO DE SÃO JOÃO,0.623,-10.252,-36.884
2801702,SE,CRISTINÁPOLIS,0.553,-11.476,-37.755
2801900,SE,CUMBE,0.604,-10.355,-37.183
2802007,SE,DIVINA PASTORA,0.61,-10.689,-37.148
2802106,SE,ESTÂNCIA,0.647,-11.268,-37.438
2802205,SE,FEIRA NOVA,0.584,-10.264,-37.313
2802304,SE,FREI PAULO,0.589,-10.549,-37.534
2802403,SE,GARARU,0.564,-9.968,-37.083
2802502,SE,GENERAL MAYNARD,0.645,-10.689,-36.984
2802601,SE,GRACHO CARDOSO,0.577,-10.227,-37.198
2802700,SE,ILHA DAS FLORES,0.562,-10.436,-36.54
2802809,SE,INDIAROBA,0.58,-11.519,-37.512
2802908,SE,ITABAIANA,0.642,-10.685,-37.425
2803005,SE,ITABAIANINHA,0.556,-11.274,-37.79
2803104,SE,ITABI,0.602,-10.126,-37.103
2803203,SE,ITAPORANGA D'AJUDA,0.561,-10.998,-37.311
2803302,SE,JAPARATUBA,0.621,-10.593,-36.94
2803401,SE,JAPOATÃ,0.56,-10.347,-36.801
2803500,SE,LAGARTO,0.625,-10.917,-37.65
2803609,SE,LARANJEIRAS,0.642,-10.806,-37.17
2803708,SE,MACAMBIRA,0.583,-10.666,-37.541
2803807,SE,MALHADA DOS BOIS,0.599,-10.349,-36.924
2803906,SE,MALHADOR,0.587,-10.658,-37.305
2804003,SE,MARUIM,0.618,-10.738,-37.082
2804102,SE,MOITA BONITA,0.587,-10.578,-37.343
2804201,SE,MONTE ALEGRE DE SERGIPE,0.553,-10.027,-37.562
2804300,SE,MURIBECA,0.626,-10.427,-36.959
2804409,SE,NEÓPOLIS,0.589,-10.32,-36.579
2804458,SE,NOSSA SENHORA APARECIDA,0.577,-10.443,-37.489
2804508,SE,NOSSA SENHORA DA GLÓRIA,0.587,-10.218,-37.42
2804607,SE,NOSSA SENHORA DAS DORES,0.6,-10.492,-37.193
2804706,SE,NOSSA SENHORA DE LOURDES,0.598,-10.079,-37.058
2804805,SE,NOSSA SENHORA DO SOCORRO,0.664,-10.855,-37.126
2804904,SE,PACATUBA,0.555,-10.453,-36.651
2805000,SE,PEDRA MOLE,0.593,-10.617,-37.687
2805109,SE,PEDRINHAS,0.592,-11.192,-37.674
2805208,SE,PINHÃO,0.583,-10.567,-37.723
2805307,SE,PIRAMBU,0.603,-10.738,-36.856
2805604,SE,PORTO DA FOLHA,0.568,-9.917,-37.278
2805406,SE,POÇO REDONDO,0.529,-9.806,-37.685
2805505,SE,POÇO VERDE,0.561,-10.708,-38.183
2805703,SE,PROPRIÁ,0.661,-10.211,-36.84
2805901,SE,RIACHUELO,0.617,-10.728,-37.187
2805802,SE,RIACHÃO DO DANTAS,0.539,-11.069,-37.725
2806008,SE,RIBEIRÓPOLIS,0.613,-10.539,-37.417
2806107,SE,ROSÁRIO DO CATETE,0.631,-10.696,-37.031
2806206,SE,SALGADO,0.609,-11.032,-37.475
2806305,SE,SANTA LUZIA DO ITANHY,0.545,-11.351,-37.448
2806503,SE,SANTA ROSA DE LIMA,0.592,-10.646,-37.194
2806404,SE,SANTANA DO SÃO FRANCISCO,0.59,-10.291,-36.608
2806602,SE,SANTO AMARO DAS BROTAS,0.637,-10.789,-37.054
2807105,SE,SIMÃO DIAS,0.604,-10.738,-37.811
2807204,SE,SIRIRI,0.609,-10.604,-37.113
2806701,SE,SÃO CRISTÓVÃO,0.662,-11.015,-37.206
2806800,SE,SÃO DOMINGOS,0.588,-10.791,-37.568
2806909,SE,SÃO FRANCISCO,0.587,-10.333,-36.888
2807006,SE,SÃO MIGUEL DO ALEIXO,0.567,-10.388,-37.381
2807303,SE,TELHA,0.604,-10.208,-36.884
2807402,SE,TOBIAS BARRETO,0.557,-11.184,-37.998
2807501,SE,TOMAR DO GERU,0.551,-11.373,-37.841
2807600,SE,UMBAÚBA,0.579,-11.383,-37.658
3500105,SP,ADAMANTINA,0.79,-21.685,-51.073
3500204,SP,ADOLFO,0.73,-21.235,-49.644
3500303,SP,AGUAÍ,0.715,-22.059,-46.979
3500709,SP,AGUDOS,0.745,-22.469,-48.988
3500758,SP,ALAMBARI,0.712,-23.551,-47.899
3500808,SP,ALFREDO MARCONDES,0.741,-21.955,-51.413
3500907,SP,ALTAIR,0.687,-20.524,-49.059
3501004,SP,ALTINÓPOLIS,0.73,-21.026,-47.374
3501103,SP,ALTO ALEGRE,0.7,-21.581,-50.164
3501152,SP,ALUMÍNIO,0.766,-23.535,-47.262
3501509,SP,ALVINLÂNDIA,0.722,-22.444,-49.763
3501608,SP,AMERICANA,0.811,-22.739,-47.331
3501905,SP,AMPARO,0.785,-22.701,-46.764
3501707,SP,AMÉRICO BRASILIENSE,0.751,-21.724,-48.102
3501806,SP,AMÉRICO DE CAMPOS,0.745,-20.299,-49.732
3502002,SP,ANALÂNDIA,0.754,-22.126,-47.663
3502101,SP,ANDRADINA,0.779,-20.896,-51.379
3502200,SP,ANGATUBA,0.719,-23.49,-48.413
3502309,SP,ANHEMBI,0.721,-22.789,-48.127
3502408,SP,ANHUMAS,0.741,-22.295,-51.387
3502507,SP,APARECIDA,0.755,-22.847,-45.23
3502606,SP,APARECIDA D'OESTE,0.721,-20.449,-50.88
3502705,SP,APIAÍ,0.71,-24.509,-48.843
3503000,SP,ARAMINA,0.74,-20.09,-47.786
3503109,SP,ARANDU,0.685,-23.134,-49.054
3503158,SP,ARAPEÍ,0.68,-22.674,-44.448
3503208,SP,ARARAQUARA,0.815,-21.794,-48.176
3503307,SP,ARARAS,0.781,-22.357,-47.384
3502754,SP,ARAÇARIGUAMA,0.704,-23.439,-47.061
3502804,SP,ARAÇATUBA,0.788,-21.209,-50.433
3502903,SP,ARAÇOIABA DA SERRA,0.776,-23.505,-47.614
3503356,SP,ARCO-ÍRIS,0.722,-21.773,-50.465
3503406,SP,AREALVA,0.744,-22.029,-48.911
3503505,SP,AREIAS,0.697,-22.58,-44.697
3503604,SP,AREIÓPOLIS,0.695,-22.668,-48.665
3503703,SP,ARIRANHA,0.733,-21.188,-48.787
3503802,SP,ARTUR NOGUEIRA,0.749,-22.573,-47.173
3503901,SP,ARUJÁ,0.784,-23.396,-46.321
3503950,SP,ASPÁSIA,0.735,-20.159,-50.733
3504008,SP,ASSIS,0.805,-22.662,-50.412
3504107,SP,ATIBAIA,0.765,-23.117,-46.55
3504206,SP,AURIFLAMA,0.773,-20.686,-50.555
3504404,SP,AVANHANDAVA,0.705,-21.461,-49.95
3504503,SP,AVARÉ,0.767,-23.099,-48.926
3504305,SP,AVAÍ,0.714,-22.147,-49.333
3504602,SP,BADY BASSITT,0.746,-20.918,-49.445
3504701,SP,BALBINOS,0.669,-21.9,-49.357
3504909,SP,BANANAL,0.733,-22.684,-44.323
3505104,SP,BARBOSA,0.699,-21.267,-49.949
3505203,SP,BARIRI,0.75,-22.074,-48.74
3505302,SP,BARRA BONITA,0.788,-22.495,-48.558
3505351,SP,BARRA DO CHAPÉU,0.66,-24.473,-49.025
3505401,SP,BARRA DO TURVO,0.641,-24.756,-48.505
3505500,SP,BARRETOS,0.789,-20.557,-48.568
3505609,SP,BARRINHA,0.725,-21.194,-48.164
3505708,SP,BARUERI,0.786,-23.511,-46.876
3505005,SP,BARÃO DE ANTONINA,0.711,-23.627,-49.561
3505807,SP,BASTOS,0.751,-21.922,-50.734
3505906,SP,BATATAIS,0.761,-20.891,-47.585
3506003,SP,BAURU,0.801,-22.315,-49.061
3506102,SP,BEBEDOURO,0.78,-20.949,-48.479
3506201,SP,BENTO DE ABREU,0.744,-21.271,-50.812
3506300,SP,BERNARDINO DE CAMPOS,0.734,-23.013,-49.474
3506359,SP,BERTIOGA,0.73,-23.854,-46.139
3506409,SP,BILAC,0.768,-21.403,-50.471
3506508,SP,BIRIGUI,0.78,-21.289,-50.34
3506607,SP,BIRITIBA-MIRIM,0.712,-23.573,-46.039
3506706,SP,BOA ESPERANÇA DO SUL,0.681,-21.993,-48.391
3506805,SP,BOCAINA,0.742,-22.136,-48.518
3506904,SP,BOFETE,0.705,-23.102,-48.258
3507001,SP,BOITUVA,0.78,-23.283,-47.672
3507100,SP,BOM JESUS DOS PERDÕES,0.713,-23.135,-46.465
3507159,SP,BOM SUCESSO DE ITARARÉ,0.66,-24.318,-49.144
3507308,SP,BORACÉIA,0.754,-22.193,-48.779
3507407,SP,BORBOREMA,0.73,-21.62,-49.074
3507456,SP,BOREBI,0.705,-22.569,-48.971
3507209,SP,BORÁ,0.746,-22.27,-50.534
3507506,SP,BOTUCATU,0.8,-22.886,-48.445
3507605,SP,BRAGANÇA PAULISTA,0.776,-22.952,-46.542
3507704,SP,BRAÚNA,0.737,-21.499,-50.316
3507753,SP,BREJO ALEGRE,0.71,-21.166,-50.185
3507803,SP,BRODOWSKI,0.755,-20.991,-47.659
3507902,SP,BROTAS,0.74,-22.284,-48.127
3508009,SP,BURI,0.667,-23.798,-48.593
3508108,SP,BURITAMA,0.763,-21.066,-50.147
3508207,SP,BURITIZAL,0.735,-20.191,-47.708
3504800,SP,BÁLSAMO,0.756,-20.735,-49.584
3508405,SP,CABREÚVA,0.738,-23.308,-47.133
3508306,SP,CABRÁLIA PAULISTA,0.694,-22.456,-49.338
3508603,SP,CACHOEIRA PAULISTA,0.764,-22.665,-45.009
3508702,SP,CACONDE,0.72,-21.529,-46.644
3508801,SP,CAFELÂNDIA,0.742,-21.803,-49.61
3508900,SP,CAIABU,0.729,-22.012,-51.236
3509007,SP,CAIEIRAS,0.781,-23.364,-46.741
3509106,SP,CAIUÁ,0.697,-21.832,-51.998
3509205,SP,CAJAMAR,0.728,-23.356,-46.877
3509254,SP,CAJATI,0.694,-24.736,-48.123
3509304,SP,CAJOBI,0.734,-20.88,-48.809
3509403,SP,CAJURU,0.713,-21.275,-47.304
3509452,SP,CAMPINA DO MONTE ALEGRE,0.717,-23.592,-48.477
3509502,SP,CAMPINAS,0.805,-22.906,-47.061
3509601,SP,CAMPO LIMPO PAULISTA,0.769,-23.206,-46.784
3509700,SP,CAMPOS DO JORDÃO,0.749,-22.739,-45.591
3509809,SP,CAMPOS NOVOS PAULISTA,0.706,-22.603,-50.003
3509908,SP,CANANÉIA,0.72,-25.015,-47.927
3509957,SP,CANAS,0.704,-22.704,-45.055
3510153,SP,CANITAR,0.68,-23.006,-49.783
3510302,SP,CAPELA DO ALTO,0.699,-23.471,-47.735
3510401,SP,CAPIVARI,0.75,-22.995,-47.508
3510203,SP,CAPÃO BONITO,0.721,-24.006,-48.349
3510500,SP,CARAGUATATUBA,0.759,-23.62,-45.413
3510609,SP,CARAPICUÍBA,0.749,-23.523,-46.836
3510708,SP,CARDOSO,0.722,-20.082,-49.914
3510807,SP,CASA BRANCA,0.73,-21.774,-47.086
3511003,SP,CASTILHO,0.731,-20.872,-51.488
3511102,SP,CATANDUVA,0.785,-21.138,-48.973
3511201,SP,CATIGUÁ,0.751,-21.049,-49.058
3508504,SP,CAÇAPAVA,0.788,-23.101,-45.707
3511300,SP,CEDRAL,0.766,-20.903,-49.268
3511409,SP,CERQUEIRA CÉSAR,0.729,-23.036,-49.166
3511508,SP,CERQUILHO,0.782,-23.165,-47.744
3511607,SP,CESÁRIO LANGE,0.706,-23.227,-47.953
3511706,SP,CHARQUEADA,0.736,-22.51,-47.778
3557204,SP,CHAVANTES,0.729,-23.039,-49.709
3511904,SP,CLEMENTINA,0.725,-21.56,-50.449
3512001,SP,COLINA,0.757,-20.713,-48.541
3512100,SP,COLÔMBIA,0.71,-20.176,-48.689
3512209,SP,CONCHAL,0.708,-22.33,-47.173
3512308,SP,CONCHAS,0.736,-23.015,-48.011
3512407,SP,CORDEIRÓPOLIS,0.758,-22.482,-47.457
3512506,SP,COROADOS,0.719,-21.352,-50.281
3512605,SP,CORONEL MACEDO,0.69,-23.631,-49.314
3512704,SP,CORUMBATAÍ,0.754,-22.22,-47.626
3512902,SP,COSMORAMA,0.722,-20.478,-49.778
3512803,SP,COSMÓPOLIS,0.769,-22.646,-47.196
3513009,SP,COTIA,0.78,-23.604,-46.919
3513108,SP,CRAVINHOS,0.756,-21.34,-47.729
3513207,SP,CRISTAIS PAULISTA,0.734,-20.397,-47.42
3513405,SP,CRUZEIRO,0.788,-22.576,-44.963
3513306,SP,CRUZÁLIA,0.774,-22.677,-50.794
3513504,SP,CUBATÃO,0.737,-23.895,-46.425
3513603,SP,CUNHA,0.684,-23.074,-44.96
3510906,SP,CÁSSIA DOS COQUEIROS,0.734,-21.283,-47.17
3510005,SP,CÂNDIDO MOTA,0.747,-22.746,-50.387
3510104,SP,CÂNDIDO RODRIGUES,0.789,-21.325,-48.631
3513702,SP,DESCALVADO,0.76,-21.904,-47.619
3513801,SP,DIADEMA,0.757,-23.686,-46.623
3513850,SP,DIRCE REIS,0.741,-20.466,-50.606
3513900,SP,DIVINOLÂNDIA,0.734,-21.661,-46.739
3514007,SP,DOBRADA,0.718,-21.517,-48.394
3514106,SP,DOIS CÓRREGOS,0.725,-22.366,-48.38
3514205,SP,DOLCINÓPOLIS,0.742,-20.123,-50.513
3514304,SP,DOURADO,0.738,-22.1,-48.318
3514403,SP,DRACENA,0.776,-21.483,-51.533
3514502,SP,DUARTINA,0.748,-22.414,-49.404
3514601,SP,DUMONT,0.744,-21.236,-47.973
3514700,SP,ECHAPORÃ,0.745,-22.429,-50.201
3514809,SP,ELDORADO,0.691,-24.52,-48.108
3514908,SP,ELIAS FAUSTO,0.695,-23.043,-47.374
3514924,SP,ELISIÁRIO,0.747,-21.166,-49.112
3514957,SP,EMBAÚBA,0.73,-20.983,-48.836
3515004,SP,EMBU,0.735,-23.649,-46.852
3515103,SP,EMBU-GUAÇU,0.749,-23.832,-46.811
3515129,SP,EMILIANÓPOLIS,0.727,-21.833,-51.483
3515152,SP,ENGENHEIRO COELHO,0.732,-22.488,-47.215
3515186,SP,ESPÍRITO SANTO DO PINHAL,0.787,-22.191,-46.741
3515194,SP,ESPÍRITO SANTO DO TURVO,0.696,-22.692,-49.43
3557303,SP,ESTIVA GERBI,0.74,-22.271,-46.945
3515202,SP,ESTRELA D'OESTE,0.76,-20.288,-50.401
3515301,SP,ESTRELA DO NORTE,0.74,-22.488,-51.66
3515350,SP,EUCLIDES DA CUNHA PAULISTA,0.704,-22.561,-52.59
3515400,SP,FARTURA,0.732,-23.388,-49.51
3515608,SP,FERNANDO PRESTES,0.758,-21.264,-48.685
3515509,SP,FERNANDÓPOLIS,0.797,-20.284,-50.246
3515657,SP,FERNÃO,0.703,-22.359,-49.521
3515707,SP,FERRAZ DE VASCONCELOS,0.738,-23.541,-46.369
3515806,SP,FLORA RICA,0.727,-21.676,-51.384
3515905,SP,FLOREAL,0.747,-20.677,-50.145
3516101,SP,FLORÍNIA,0.713,-22.903,-50.738
3516002,SP,FLÓRIDA PAULISTA,0.715,-21.615,-51.174
3516200,SP,FRANCA,0.78,-20.539,-47.401
3516309,SP,FRANCISCO MORATO,0.703,-23.282,-46.745
3516408,SP,FRANCO DA ROCHA,0.731,-23.322,-46.727
3516507,SP,GABRIEL MONTEIRO,0.763,-21.531,-50.555
3516705,SP,GARÇA,0.769,-22.211,-49.656
3516804,SP,GASTÃO VIDIGAL,0.723,-20.799,-50.187
3516853,SP,GAVIÃO PEIXOTO,0.719,-21.839,-48.495
3516903,SP,GENERAL SALGADO,0.747,-20.648,-50.361
3517000,SP,GETULINA,0.717,-21.799,-49.929
3517109,SP,GLICÉRIO,0.735,-21.384,-50.211
3517307,SP,GUAIMBÊ,0.728,-21.91,-49.897
3517208,SP,GUAIÇARA,0.739,-21.622,-49.799
3517604,SP,GUAPIARA,0.675,-24.185,-48.533
3517505,SP,GUAPIAÇU,0.725,-20.795,-49.22
3517901,SP,GUARACI,0.737,-20.499,-48.945
3518008,SP,GUARANI D'OESTE,0.732,-20.075,-50.339
3518107,SP,GUARANTÃ,0.713,-21.895,-49.59
3518206,SP,GUARARAPES,0.763,-21.261,-50.643
3518305,SP,GUARAREMA,0.731,-23.415,-46.035
3518404,SP,GUARATINGUETÁ,0.798,-22.816,-45.193
3517802,SP,GUARAÇAÍ,0.719,-21.028,-51.207
3518503,SP,GUAREÍ,0.687,-23.373,-48.184
3518602,SP,GUARIBA,0.719,-21.36,-48.228
3518701,SP,GUARUJÁ,0.751,-23.993,-46.256
3518800,SP,GUARULHOS,0.763,-23.463,-46.533
3517703,SP,GUARÁ,0.718,-20.428,-47.824
3518859,SP,GUATAPARÁ,0.743,-21.497,-48.038
3517406,SP,GUAÍRA,0.753,-20.318,-48.311
3518909,SP,GUZOLÂNDIA,0.697,-20.65,-50.662
3516606,SP,GÁLIA,0.709,-22.291,-49.553
3519006,SP,HERCULÂNDIA,0.727,-22.004,-50.385
3519055,SP,HOLAMBRA,0.793,-22.633,-47.056
3519071,SP,HORTOLÂNDIA,0.756,-22.858,-47.22
3519105,SP,IACANGA,0.745,-21.89,-49.025
3519204,SP,IACRI,0.733,-21.858,-50.689
3519253,SP,IARAS,0.674,-22.871,-49.163
3519303,SP,IBATÉ,0.703,-21.955,-47.997
3519501,SP,IBIRAREMA,0.708,-22.818,-50.073
3519402,SP,IBIRÁ,0.74,-21.08,-49.241
3519600,SP,IBITINGA,0.747,-21.758,-48.829
3519709,SP,IBIÚNA,0.71,-23.656,-47.223
3519808,SP,ICÉM,0.72,-20.342,-49.195
3519907,SP,IEPÊ,0.736,-22.661,-51.076
3520103,SP,IGARAPAVA,0.768,-20.038,-47.747
3520202,SP,IGARATÁ,0.711,-23.204,-46.156
3520004,SP,IGARAÇU DO TIETÊ,0.727,-22.509,-48.558
3520301,SP,IGUAPE,0.726,-24.708,-47.555
3520426,SP,ILHA COMPRIDA,0.725,-24.741,-47.54
3520442,SP,ILHA SOLTEIRA,0.812,-20.433,-51.343
3520400,SP,ILHABELA,0.756,-23.778,-45.358
3520509,SP,INDAIATUBA,0.788,-23.09,-47.218
3520608,SP,INDIANA,0.761,-22.174,-51.252
3520707,SP,INDIAPORÃ,0.751,-19.98,-50.29
3520806,SP,INÚBIA PAULISTA,0.759,-21.77,-50.962
3520905,SP,IPAUSSU,0.727,-23.057,-49.626
3521002,SP,IPERÓ,0.719,-23.35,-47.689
3521101,SP,IPEÚNA,0.753,-22.436,-47.719
3521150,SP,IPIGUÁ,0.73,-20.657,-49.387
3521200,SP,IPORANGA,0.703,-24.586,-48.593
3521309,SP,IPUÃ,0.749,-20.438,-48.012
3521408,SP,IRACEMÁPOLIS,0.776,-22.581,-47.519
3521606,SP,IRAPURU,0.712,-21.571,-51.345
3521507,SP,IRAPUÃ,0.713,-21.279,-49.409
3521705,SP,ITABERÁ,0.693,-23.862,-49.137
3521903,SP,ITAJOBI,0.73,-21.318,-49.054
3522000,SP,ITAJU,0.705,-21.981,-48.805
3522109,SP,ITANHAÉM,0.745,-24.183,-46.789
3522208,SP,ITAPECERICA DA SERRA,0.742,-23.717,-46.849
3522307,SP,ITAPETININGA,0.763,-23.592,-48.053
3522406,SP,ITAPEVA,0.732,-23.982,-48.876
3522505,SP,ITAPEVI,0.735,-23.549,-46.934
3522604,SP,ITAPIRA,0.762,-22.436,-46.822
3522653,SP,ITAPIRAPUÃ PAULISTA,0.661,-24.574,-49.168
3522802,SP,ITAPORANGA,0.719,-23.708,-49.49
3523008,SP,ITAPURA,0.72,-20.646,-51.509
3522901,SP,ITAPUÍ,0.725,-22.233,-48.719
3523107,SP,ITAQUAQUECETUBA,0.714,-23.486,-46.348
3523206,SP,ITARARÉ,0.703,-24.115,-49.341
3523305,SP,ITARIRI,0.677,-24.289,-47.174
3523404,SP,ITATIBA,0.778,-23.006,-46.839
3523503,SP,ITATINGA,0.706,-23.102,-48.616
3521804,SP,ITAÍ,0.713,-23.418,-49.091
3522158,SP,ITAÓCA,0.68,-24.64,-48.843
3523602,SP,ITIRAPINA,0.724,-22.253,-47.823
3523701,SP,ITIRAPUÃ,0.707,-20.641,-47.219
3523800,SP,ITOBI,0.717,-21.737,-46.975
3523909,SP,ITU,0.773,-23.264,-47.299
3524006,SP,ITUPEVA,0.762,-23.153,-47.058
3524105,SP,ITUVERAVA,0.765,-20.339,-47.781
3522703,SP,ITÁPOLIS,0.744,-21.596,-48.813
3524204,SP,JABORANDI,0.711,-20.688,-48.413
3524303,SP,JABOTICABAL,0.778,-21.255,-48.322
3524402,SP,JACAREÍ,0.777,-23.305,-45.966
3524501,SP,JACI,0.723,-20.882,-49.57
3524600,SP,JACUPIRANGA,0.717,-24.693,-48.002
3524709,SP,JAGUARIÚNA,0.784,-22.706,-46.986
3524808,SP,JALES,0.776,-20.269,-50.546
3524907,SP,JAMBEIRO,0.756,-23.254,-45.688
3525003,SP,JANDIRA,0.76,-23.528,-46.903
3525102,SP,JARDINÓPOLIS,0.735,-21.018,-47.764
3525201,SP,JARINU,0.733,-23.101,-46.728
3525300,SP,JAÚ,0.778,-22.296,-48.558
3525409,SP,JERIQUARA,0.703,-20.311,-47.589
3525508,SP,JOANÓPOLIS,0.699,-22.93,-46.276
3525706,SP,JOSÉ BONIFÁCIO,0.777,-21.053,-49.688
3525607,SP,JOÃO RAMALHO,0.741,-22.25,-50.768
3525854,SP,JUMIRIM,0.741,-23.087,-47.784
3525904,SP,JUNDIAÍ,0.822,-23.186,-46.884
3526001,SP,JUNQUEIRÓPOLIS,0.745,-21.515,-51.434
3526209,SP,JUQUITIBA,0.709,-23.932,-47.068
3526100,SP,JUQUIÁ,0.7,-24.321,-47.635
3525805,SP,JÚLIO MESQUITA,0.716,-22.009,-49.787
3526308,SP,LAGOINHA,0.693,-23.091,-45.19
3526407,SP,LARANJAL PAULISTA,0.729,-23.05,-47.837
3526605,SP,LAVRINHAS,0.729,-22.571,-44.902
3526506,SP,LAVÍNIA,0.721,-21.168,-51.04
3526704,SP,LEME,0.744,-22.186,-47.39
3526803,SP,LENÇÓIS PAULISTA,0.764,-22.599,-48.8
3526902,SP,LIMEIRA,0.775,-22.565,-47.402
3527009,SP,LINDÓIA,0.742,-22.523,-46.65
3527108,SP,LINS,0.786,-21.679,-49.743
3527207,SP,LORENA,0.766,-22.731,-45.125
3527256,SP,LOURDES,0.742,-20.967,-50.224
3527306,SP,LOUVEIRA,0.777,-23.086,-46.951
3527504,SP,LUCIANÓPOLIS,0.733,-22.431,-49.523
3527405,SP,LUCÉLIA,0.752,-21.72,-51.019
3527702,SP,LUIZIÂNIA,0.702,-21.676,-50.327
3527801,SP,LUPÉRCIO,0.724,-22.415,-49.817
3527900,SP,LUTÉCIA,0.72,-22.34,-50.392
3527603,SP,LUÍS ANTÔNIO,0.731,-21.555,-47.704
3528007,SP,MACATUBA,0.77,-22.502,-48.711
3528106,SP,MACAUBAL,0.743,-20.806,-49.964
3528205,SP,MACEDÔNIA,0.74,-20.146,-50.194
3528304,SP,MAGDA,0.753,-20.644,-50.226
3528403,SP,MAIRINQUE,0.743,-23.546,-47.183
3528502,SP,MAIRIPORÃ,0.788,-23.319,-46.587
3528601,SP,MANDURI,0.739,-23.003,-49.322
3528700,SP,MARABÁ PAULISTA,0.677,-22.108,-51.963
3528809,SP,MARACAÍ,0.771,-22.611,-50.667
3528858,SP,MARAPOAMA,0.752,-21.259,-49.129
3529104,SP,MARINÓPOLIS,0.731,-20.441,-50.823
3528908,SP,MARIÁPOLIS,0.718,-21.799,-51.181
3529203,SP,MARTINÓPOLIS,0.721,-22.146,-51.171
3529005,SP,MARÍLIA,0.798,-22.214,-49.946
3529302,SP,MATÃO,0.773,-21.603,-48.366
3529401,SP,MAUÁ,0.766,-23.668,-46.461
3529500,SP,MENDONÇA,0.744,-21.167,-49.581
3529609,SP,MERIDIANO,0.731,-20.359,-50.173
3529658,SP,MESÓPOLIS,0.724,-19.966,-50.638
3529708,SP,MIGUELÓPOLIS,0.741,-20.179,-48.032
3529807,SP,MINEIROS DO TIETÊ,0.73,-22.409,-48.451
3530003,SP,MIRA ESTRELA,0.743,-19.979,-50.137
3529906,SP,MIRACATU,0.697,-24.281,-47.46
3530102,SP,MIRANDÓPOLIS,0.751,-21.134,-51.102
3530201,SP,MIRANTE DO PARANAPANEMA,0.724,-22.292,-51.906
3530300,SP,MIRASSOL,0.762,-20.819,-49.521
3530409,SP,MIRASSOLÂNDIA,0.738,-20.617,-49.464
3530508,SP,MOCOCA,0.762,-21.468,-47.005
3530607,SP,MOGI DAS CRUZES,0.783,-23.523,-46.188
3530706,SP,MOGI GUAÇU,0.774,-22.372,-46.942
3530805,SP,MOJI MIRIM,0.784,-22.432,-46.958
3530904,SP,MOMBUCA,0.719,-22.929,-47.566
3531100,SP,MONGAGUÁ,0.754,-24.087,-46.629
3531209,SP,MONTE ALEGRE DO SUL,0.759,-22.682,-46.681
3531308,SP,MONTE ALTO,0.768,-21.261,-48.496
3531407,SP,MONTE APRAZÍVEL,0.785,-20.773,-49.714
3531506,SP,MONTE AZUL PAULISTA,0.753,-20.907,-48.641
3531605,SP,MONTE CASTELO,0.741,-21.299,-51.569
3531803,SP,MONTE MOR,0.733,-22.947,-47.316
3531704,SP,MONTEIRO LOBATO,0.71,-22.957,-45.84
3531001,SP,MONÇÕES,0.772,-20.85,-50.092
3531902,SP,MORRO AGUDO,0.712,-20.731,-48.058
3532009,SP,MORUNGABA,0.715,-22.88,-46.792
3532058,SP,MOTUCA,0.741,-21.508,-48.151
3532108,SP,MURUTINGA DO SUL,0.726,-20.993,-51.278
3532157,SP,NANTES,0.714,-22.621,-51.237
3532207,SP,NARANDIBA,0.718,-22.407,-51.524
3532306,SP,NATIVIDADE DA SERRA,0.655,-23.376,-45.442
